source	code	creator	date	title	identifier	publisher
http://obvil.github.io/critique2000/tei/1865_chasles.xml	1865_chasles	Chasles, Philarète (1798-1873)	1865	Orient. Voyages d'un critique à travers la vie et les livres, par Philarète Chasles,... 2e édition	http://gallica.bnf.fr/ark:/12148/bpt6k96117809	Didier (Paris)
http://obvil.github.io/critique2000/tei/1869_chasles-philarete.xml	1869_chasles-philarete	Chasles, Philarète (1798-1873)	1869	Encore sur les contemporains, leurs oeuvres et leurs moeurs / par Philarète Chasles,...	http://gallica.bnf.fr/ark:/12148/bpt6k624254	Amyot (Paris)
http://obvil.github.io/critique2000/tei/1869_chasles-philarete_b.xml	1869_chasles-philarete_b	Chasles, Philarète (1798-1873)	1869	Voyages d'un critique à travers la vie et les livres : Italie et Espagne (2e édition) / par Philarète Chasles,...	http://gallica.bnf.fr/ark:/12148/bpt6k113922g	Didier (Paris)
http://obvil.github.io/critique2000/tei/1875_chasles.xml	1875_chasles	Chasles, Philarète (1798-1873)	1875	La psychologie sociale des nouveaux peuples / oeuvre posthume de P. Chasles ; [préf. de Clotilde Schultz]	http://gallica.bnf.fr/ark:/12148/bpt6k206493h	Charpentier (Paris)
http://obvil.github.io/critique2000/tei/1876_chasles-philarete.xml	1876_chasles-philarete	Chasles, Philarète (1798-1873)	1876	Oeuvres de Philarète Chasles. L'antiquité	http://gallica.bnf.fr/ark:/12148/bpt6k9614427t	Charpentier (Paris)
http://obvil.github.io/critique2000/tei/1876_chasles-philarete_b.xml	1876_chasles-philarete_b	Chasles, Philarète (1798-1873)	1876	Voyages d'un critique à travers la vie et les livres : l'Angleterre littéraire	http://gallica.bnf.fr/ark:/12148/bpt6k104037z	Charpentier (Paris)
http://obvil.github.io/critique2000/tei/1862_chassang.xml	1862_chassang	Chassang, Alexis (1827-1888)	1862	Histoire du roman et de ses rapports avec l'histoire dans l'antiquité grecque et latine (2e éd.) / par A. Chassang	http://gallica.bnf.fr/ark:/12148/bpt6k203208v	Didier (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/chateaubriand_melanges-litteraires.xml	1826_chateaubriand	Chateaubriand, François-René de (1768-1848)	1826	Mélanges littéraires	http://obvil.paris-sorbonne.fr/corpus/critique/chateaubriand_melanges-litteraires	
http://obvil.github.io/critique2000/tei/1826_chateaubriand.xml	1826_chateaubriand_b	Chateaubriand, François-René de (1768-1848)	1826	Oeuvres complètes de M. le vicomte de Chateaubriand,.... Tome 21	http://gallica.bnf.fr/ark:/12148/bpt6k6117131s	Ladvocat (Paris)
http://obvil.github.io/critique2000/tei/1836_chateaubriand_1.xml	1836_chateaubriand_1	Chateaubriand, François-René de (1768-1848)	1836	Essai sur la littérature anglaise et considérations sur le génie des hommes, des temps et des révolutions. Tome 1 / par M. de Chateaubriand	http://gallica.bnf.fr/ark:/12148/bpt6k65347479	C. Gosselin (Paris)
http://obvil.github.io/critique2000/tei/1836_chateaubriand_2.xml	1836_chateaubriand_2	Chateaubriand, François-René de (1768-1848)	1836	Essai sur la littérature anglaise et considérations sur le génie des hommes, des temps et des révolutions. Tome 2 / par M. de Chateaubriand	http://gallica.bnf.fr/ark:/12148/bpt6k6534014h	C. Gosselin (Paris)
http://obvil.github.io/critique2000/tei/1884_chenier.xml	1884_chenier	Chénier, André (1762-1794)	1884	Oeuvres poétiques de André Chénier. Tome 2 / précédées de la vie d'André Chénier... annotées par M. Louis Moland, avec les études de Sainte-Beuve... les mélanges littéraires, la correspondance et une notice bibliographique	http://gallica.bnf.fr/ark:/12148/bpt6k58151945	Garnier frères (Paris)
http://obvil.github.io/critique2000/tei/1789_chenier.xml	1789_chenier	Chénier, Marie-Joseph de (1764-1811)	1789	De la liberté du théâtre en France ([Reprod.]) / par M. J. de Chénier	http://gallica.bnf.fr/ark:/12148/bpt6k57015q	[s.n.]
http://obvil.github.io/critique2000/tei/1815_chenier.xml	1815_chenier	Chénier, Marie-Joseph de (1764-1811)	1815	Rapport historique sur l'état et les progrès de la littérature depuis 1789, rédigé par M. de Chénier	http://gallica.bnf.fr/ark:/12148/bpt6k6478628q	Impr. royale (Paris)
http://obvil.github.io/critique2000/tei/1873_cherbuliez.xml	1873_cherbuliez	Cherbuliez, Victor (1829-1899)	1873	Études de littérature et d'art : études sur l'Allemagne : lettres sur le salon de 1872 / par Victor Cherbuliez	http://gallica.bnf.fr/ark:/12148/bpt6k5427422n	Hachette (Paris)
http://obvil.github.io/critique2000/tei/1892_cherbuliez.xml	1892_cherbuliez	Cherbuliez, Victor (1829-1899)	1892	L'art et la nature (2e édition) / par Victor Cherbuliez,...	http://gallica.bnf.fr/ark:/12148/bpt6k5559323d	Hachette (Paris)
http://obvil.github.io/critique2000/tei/1911_cherbuliez.xml	1911_cherbuliez	Cherbuliez, Victor (1829-1899)	1911	L'idéal romanesque en France, de 1610 à 1816 / Victor Cherbuliez,...	http://gallica.bnf.fr/ark:/12148/bpt6k1141152	Hachette (Paris)
http://obvil.github.io/critique2000/tei/1865_cheruel.xml	1865_cheruel	Chéruel, Adolphe (1809-1891)	1865	Saint-Simon considéré comme historien de Louis XIV / par A. Chéruel,...	http://gallica.bnf.fr/ark:/12148/bpt6k6379116v	L. Hachette (Paris)
http://obvil.github.io/critique2000/tei/1876_cheruel.xml	1876_cheruel	Chéruel, Adolphe (1809-1891)	1876	Notice sur la vie et les Mémoires du duc de Saint-Simon ; par A. Chéruel	http://gallica.bnf.fr/ark:/12148/bpt6k64648210	Hachette (Paris)
http://obvil.github.io/critique2000/tei/1815_chezy.xml	1815_chezy	Chézy, Antoine-Léonard (1775-1832)	1815	Discours prononcé au Collège royal de France, à l'ouverture du cours de langue et de littérature sanskrite , par M. A.-L. Chézy,... le lundi 16 janvier 1815	http://gallica.bnf.fr/ark:/12148/bpt6k5821915b	J.-M. Eberhart (Paris)
http://obvil.github.io/critique2000/tei/1900_chuquet_1.xml	1900_chuquet_1	Chuquet, Arthur (1853-1925)	1900	Études de littérature allemande. Série 1 / par Arthur Chuquet,...	http://gallica.bnf.fr/ark:/12148/bpt6k99900g	Plon, Nourrit (Paris)
http://obvil.github.io/critique2000/tei/1900_chuquet_2.xml	1900_chuquet_2	Chuquet, Arthur (1853-1925)	1900	Études de littérature allemande. Série 2 / par Arthur Chuquet,...	http://gallica.bnf.fr/ark:/12148/bpt6k99901t	Plon, Nourrit (Paris)
http://obvil.github.io/critique2000/tei/1865_claretie.xml	1865_claretie	Claretie, Jules (1840-1913)	1865	Petrus Borel le lycanthrope : sa vie, ses écrits, sa correspondance, poésies et documents inédits / par Jules Claretie ; front. à l'eau-forte avec portr. de Ulm	http://gallica.bnf.fr/ark:/12148/bpt6k2041541	R. Pincebourde (Paris)
http://obvil.github.io/critique2000/tei/1869_claretie_1.xml	1869_claretie_1	Claretie, Jules (1840-1913)	1869	La vie moderne au théâtre : causeries sur l'art dramatique. Série 1 / Jules Claretie	http://gallica.bnf.fr/ark:/12148/bpt6k57897693	G. Barba (Paris)
http://obvil.github.io/critique2000/tei/1869_claretie_2.xml	1869_claretie_2	Claretie, Jules (1840-1913)	1869	La vie moderne au théâtre : causeries sur l'art dramatique. Série 2 / Jules Claretie	http://gallica.bnf.fr/ark:/12148/bpt6k5831228t	G. Barba (Paris)
http://obvil.github.io/critique2000/tei/1873_claretie.xml	1873_claretie	Claretie, Jules (1840-1913)	1873	Molière, sa vie et ses oeuvres / par Jules Claretie	http://gallica.bnf.fr/ark:/12148/bpt6k205055c	Lemerre (Paris)
http://obvil.github.io/critique2000/tei/1929_clauzel.xml	1929_clauzel	Clauzel, Raymond (1871-1934)	1929	Sagesse et Paul Verlaine : avec un index de tous les noms cités / Raymond Clauzel	http://gallica.bnf.fr/ark:/12148/bpt6k54524648	E. Malfère (Paris)
http://obvil.github.io/critique2000/tei/1907_claveau.xml	1907_claveau	Claveau, Anatole (1835-1914)	1907	La langue nouvelle : essai de critique conservatrice / par A. Claveau	http://gallica.bnf.fr/ark:/12148/bpt6k54424714	Librairies-imprimeries réunies (Paris)
http://obvil.github.io/critique2000/tei/1891_cledat.xml	1891_cledat	Clédat, Léon (1851-1930)	1891	Rutebeuf / par Léon Clédat	http://gallica.bnf.fr/ark:/12148/bpt6k29595f	Hachette (Paris)
http://obvil.github.io/critique2000/tei/1926_clemenceau.xml	1926_clemenceau	Clemenceau, Georges (1841-1929)	1926	Démosthène / par Georges Clemenceau	http://gallica.bnf.fr/ark:/12148/bpt6k75021k	Plon-Nourrit et Cie (Paris)
http://obvil.github.io/critique2000/tei/1775_clement_1.xml	1775_clement_1	Clément, Jean Marie Bernard (1742-1812)	1775	Anecdotes dramatiques : contenant 1° Toutes les pièces de théâtre... drames... qui ont été joués à Paris ou en province... depuis l'origine des spectacles en France jusqu'à l'année 1775 2° Tous les ouvrages dramatiques qui n'ont été représentés sur aucun théâtre, mais qui sont imprimés, ou conservés en manuscrit... 3° Un recueil de tout ce qu'on a pu rassembler d'anecdotes... 4° Les noms de tous les auteurs... de tous les acteurs ou actrices célébres... 5° Un tableau... des théâtres de toutes les nations. Tome 1 / [par Jean-Marie-Bernard Clément, de Dijon, et l'abbé Joseph de La Porte]	http://gallica.bnf.fr/ark:/12148/bpt6k9613132s	
http://obvil.github.io/critique2000/tei/1775_clement_3.xml	1775_clement_3	Clément, Jean Marie Bernard (1742-1812)	1775	Anecdotes dramatiques : contenant 1° Toutes les pièces de théâtre... drames... qui ont été joués à Paris ou en province... depuis l'origine des spectacles en France jusqu'à l'année 1775 2° Tous les ouvrages dramatiques qui n'ont été représentés sur aucun théâtre, mais qui sont imprimés, ou conservés en manuscrit... 3° Un recueil de tout ce qu'on a pu rassembler d'anecdotes... 4° Les noms de tous les auteurs... de tous les acteurs ou actrices célébres... 5° Un tableau... des théâtres de toutes les nations. Tome 3 / [par Jean-Marie-Bernard Clément, de Dijon, et l'abbé Joseph de La Porte]	http://gallica.bnf.fr/ark:/12148/bpt6k9612564t	
http://obvil.github.io/critique2000/tei/1905_clerget.xml	1905_clerget	Clerget, Fernand (1865-1931)	1905	Ernest Raynaud : littérateurs et artistes / Fernand Clerget	http://gallica.bnf.fr/ark:/12148/bpt6k74715b	Bibliothèque de l'Association (Paris)
http://obvil.github.io/critique2000/tei/1906_clerget.xml	1906_clerget	Clerget, Fernand (1865-1931)	1906	Louis-Xavier de Ricard / Fernand Clerget	http://gallica.bnf.fr/ark:/12148/bpt6k54253144	“Revue littéraire de Paris et de Champagne” (Reims)
http://obvil.github.io/critique2000/tei/1912_clerget.xml	1912_clerget	Clerget, Fernand (1865-1931)	1912	Villiers de l'Isle-Adam : 32 portraits et documents / Fernand Clerget	http://gallica.bnf.fr/ark:/12148/bpt6k113925m	L. Michaud (Paris)
http://obvil.github.io/critique2000/tei/1891_clouard.xml	1891_clouard	Clouard, Maurice (1857-19..)	1891	L'Oeuvre de Champfleury / dressée, d'après ses propres notes, et complétée par M. Maurice Clouard	http://gallica.bnf.fr/ark:/12148/bpt6k1147996	L. Sapin (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/revue-wagnerienne_tome-1.xml	1886_collectif	Collectif	1886	Revue wagnérienne (tome I)	http://obvil.paris-sorbonne.fr/corpus/critique/revue-wagnerienne_tome-1.xml/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/revue-wagnerienne_tome-2.xml	1887_collectif_b	Collectif	1887	Revue wagnérienne (tome II)	http://obvil.paris-sorbonne.fr/corpus/critique/revue-wagnerienne_tome-3.xml/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/revue-wagnerienne_tome-3.xml	1888_collectif_b	Collectif	1888	Revue wagnérienne (tome III)	http://obvil.paris-sorbonne.fr/corpus/critique/revue-wagnerienne_tome-3.xml/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/marges_latin.xml	1911_collectif	Collectif	1911	Enquête sur la question du latin	http://obvil.paris-sorbonne.fr/corpus/critique/marges_latin/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/marges_theatre-et-livre.xml	1912_collectif	Collectif	1912	Enquête sur le théâtre et le livre	http://obvil.paris-sorbonne.fr/corpus/critique/marges_theatre-et-livre/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/marges_academie.xml	1914_collectif	Collectif	1914	Enquête : L’Académie française	http://obvil.paris-sorbonne.fr/corpus/critique/marges_academie/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/marges_prix-litteraires.xml	1914_collectif_b	Collectif	1914	Enquête : Les prix littéraires	http://obvil.paris-sorbonne.fr/corpus/critique/marges_prix-litteraires/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/revue-action_n2.xml	1920_collectif	Collectif	1920	Action – n°2 (mars 1920)	http://obvil.paris-sorbonne.fr/corpus/critique/revue-action_n2/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/revue-action_n3.xml	1920_collectif_b	Collectif	1920	Action – n°3 (avril 1920), Extraits	http://obvil.paris-sorbonne.fr/corpus/critique/revue-action_n3/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/revue-action_n4.xml	1920_collectif_c	Collectif	1920	Action – n°4 (juillet 1920), Extraits	http://obvil.paris-sorbonne.fr/corpus/critique/revue-action_n4/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/marges_poetes-midi.xml	1920_collectif_d	Collectif	1920	Enquête : Pourquoi aucun des grands poètes de langue française n’est-il du Midi ?	http://obvil.paris-sorbonne.fr/corpus/critique/marges_poetes-midi/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/marges_critique.xml	1921_collectif	Collectif	1921	Enquête sur la critique	http://obvil.paris-sorbonne.fr/corpus/critique/marges_critique/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/marges_19e-siecle.xml	1922_collectif	Collectif	1922	Enquête : Le XIXe siècle est-il un grand siècle ?	http://obvil.paris-sorbonne.fr/corpus/critique/marges_19e-siecle/	
http://obvil.github.io/critique2000/tei/1887_collectif.xml	1887_collectif	Comité des travaux historiques et scientifiques (France)	1887	Bulletin du Comité des travaux historiques et scientifiques. Section d'histoire et de philologie	http://gallica.bnf.fr/ark:/12148/bpt6k57413783	Comité des travaux historiques et scientifiques (Paris)
http://obvil.github.io/critique2000/tei/1896_commynes.xml	1896_commynes	Commynes, Philippe de (1447-1511)	1896	Les chroniqueurs français du moyen âge, Villehardouin, Joinville, Froissart, Commines : nouveaux extraits... / précédés d'une introduction sur les origines de l'histoire de France et sur les... travaux de la philologie moderne, avec des notices biographiques, des appréciations littéraires et un commentaire grammatical des textes par M. Charles Aubertin,...	http://gallica.bnf.fr/ark:/12148/bpt6k6272545j	Belin frères (Paris)
http://obvil.github.io/critique2000/tei/1865_saint-maur_4.xml	1865_saint-maur_4	Congrégation de Saint-Maur	1865	Histoire littéraire de la France : où l'on traite de l'origine et du progrès, de la décadence et du rétablissement des sciences parmi les Gaulois et parmi les François.... Tome 4 / par des religieux bénédictins de la Congrégation de S. Maur	http://gallica.bnf.fr/ark:/12148/bpt6k28028p	V. Palmé (Paris)
http://obvil.github.io/critique2000/tei/1865_saint-maur_9.xml	1865_saint-maur_9	Congrégation de Saint-Maur	1865	Histoire littéraire de la France : où l'on traite de l'origine et du progrès, de la décadence et du rétablissement des sciences parmi les Gaulois et parmi les François.... Tome 9 / par des religieux bénédictins de la Congrégation de S. Maur	http://gallica.bnf.fr/ark:/12148/bpt6k280338	V. Palmé (Paris)
http://obvil.github.io/critique2000/tei/1829_constant.xml	1829_constant	Constant, Benjamin (1767-1830)	1829	Mélanges de littérature et de politique , par M. Benjamin Constant	http://gallica.bnf.fr/ark:/12148/bpt6k1113078	Pichon et Didier (Paris)
http://obvil.github.io/critique2000/tei/1881_coquelin.xml	1881_coquelin	Coquelin, Constant (1841-1909)	1881	Un poète du foyer, Eugène Manuel, par C. Coquelin,...	http://gallica.bnf.fr/ark:/12148/bpt6k5445623p	P. Ollendorff (Paris)
http://obvil.github.io/critique2000/tei/1882_coquelin.xml	1882_coquelin	Coquelin, Constant (1841-1909)	1882	Un poète philosophe : Sully-Prudhomme / par C. Coquelin,...	http://gallica.bnf.fr/ark:/12148/bpt6k5401799t	P. Ollendorff (Paris)
http://obvil.github.io/critique2000/tei/1912_coquiot.xml	1912_coquiot	Coquiot, Gustave (1865-1926)	1912	Le vrai J.- K. Huysmans,... / Gustave Coquiot ; avec un portrait... par J.-F. Raffaëlli. lettre-préface de 1896 à G. Coquiot / J.-K- Huysmans	http://gallica.bnf.fr/ark:/12148/bpt6k4058660	C. Bosse (Paris)
http://obvil.github.io/critique2000/tei/1872_corneille.xml	1872_corneille	Corneille, Pierre (1606-1684)	1872	Théâtre classique : contenant le Cid, Horace, Cinna, Polyeucte, de P. Corneille, Britannicus, Esther, Athalie, de Racine, Le misanthrope, de Molière, et les principales scènes de Mérope, de Voltaire (Nouvelle édition contenant des notes historiques, grammaticales et littéraires, l'analyse des pièces toutes les préfaces des auteurs, et des appréciations littéraires et analytiques empruntées aux meilleurs critiques) / par MM. Aderer, Aulard, Gidel, Henry et Jonette,...	http://gallica.bnf.fr/ark:/12148/bpt6k5544049s	E. Belin (Paris)
http://obvil.github.io/critique2000/tei/1786_corneille.xml	1786_corneille	Corneille, Thomas (1625-1709)	1786	Chefs-d'oeuvre de T. Corneille. [1]	http://gallica.bnf.fr/ark:/12148/bpt6k5610036b	Petite bibliothèque des théâtres (Paris)
http://obvil.github.io/critique2000/tei/1904_coudert.xml	1904_coudert	Coudert, Émile (Dr)	1904	L'autre avarie, au sujet du roman “l'Insexuée”, de Paul Bru : conférence faite au théâtre de l'Athénée Saint-Germain, le 5 mai 1904 / par le Dr Émile Coudert,...	http://gallica.bnf.fr/ark:/12148/bpt6k54080592	J. Rousset (Paris)
http://obvil.github.io/critique2000/tei/1803_cournand.xml	1803_cournand	Cournand, Antoine de (1747-1814)	1803	Épître sur les avantages de la poésie , par A. Cournand,...	http://gallica.bnf.fr/ark:/12148/bpt6k6209559t	impr. de Brasseur aîné (Paris)
http://obvil-dev.paris-sorbonne.fr/corpus/critique/cousin_introduction-philosophie.xml	1828_cousin	Cousin, Victor (1792-1867)	1828	Introduction à l’histoire de la philosophie	http://obvil.paris-sorbonne.fr/corpus/critique/cousin_introduction-histoire-philosophie/	
http://obvil-dev.paris-sorbonne.fr/corpus/critique/cousin_kant.xml	1840_cousin	Cousin, Victor (1792-1867)	1840	Kant et sa philosophie	http://obvil.paris-sorbonne.fr/corpus/critique/cousin_kant	
